OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00357700,HUSTON - TILLOTSON UNIVERSITY,TX,787022795,PRIVATE, 304 , 311 ," $13,08,393.00 ",327," $6,90,247.00 ", 300 , 325 ," $16,16,549.00 ",349," $8,21,605.00 ", 10 , 11 ," $97,947.00 ",11," $49,888.00 ", -   , -   , $-   ,0, $-   
00357800,UNIVERSITY OF THE INCARNATE WORD,TX,782096398,PRIVATE," 2,849 "," 2,954 "," $1,35,10,916.00 ","3,006"," $61,99,930.00 "," 3,101 "," 3,828 "," $2,29,08,219.00 ","3,903"," $1,04,66,197.00 ", 238 , 240 ," $28,54,695.00 ",242," $14,99,579.00 ", 171 , 178 ," $11,94,280.00 ",179," $6,13,660.00 "
00358000,KILGORE COLLEGE,TX,756623299,PUBLIC," 1,319 "," 1,319 "," $47,53,829.00 ","1,320"," $24,18,570.00 "," 1,179 "," 1,180 "," $54,65,215.00 ","1,185"," $27,52,932.00 ", 2 , 2 ," $11,965.00 ",2," $5,983.00 ", -   , -   , $-   ,0, $-   
00358100,LAMAR UNIVERSITY,TX,777100042,PUBLIC," 3,409 "," 3,509 "," $1,46,25,738.00 ","3,783"," $76,73,181.00 "," 3,299 "," 3,600 "," $1,66,64,365.00 ","3,921"," $87,53,473.00 ", 86 , 88 ," $6,87,450.00 ",88," $3,50,367.00 ", 2 , 2 ," $11,726.00 ",3," $6,984.00 "
00358200,LAREDO COMMUNITY COLLEGE,TX,780404395,PUBLIC, 35 , 35 ," $21,772.00 ",66," $21,481.00 ", 1 , 1 , $303.00 ,2, $303.00 , -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   
00358300,LEE COLLEGE,TX,775204796,PUBLIC, 306 , 308 ," $10,75,039.00 ",308," $5,39,545.00 ", 126 , 129 ," $4,90,719.00 ",129," $2,56,309.00 ", 1 , 1 ," $3,000.00 ",1," $1,500.00 ", -   , -   , $-   ,0, $-   
00358400,LETOURNEAU UNIVERSITY,TX,756023564,PRIVATE," 1,115 "," 1,128 "," $48,01,282.00 ","1,132"," $23,37,503.00 "," 1,149 "," 1,177 "," $56,83,200.00 ","1,181"," $28,02,056.00 ", 89 , 89 ," $12,95,926.00 ",93," $7,70,077.00 ", -   , -   , $-   ,0, $-   
00358500,LON MORRIS COLLEGE,TX,757662900,PRIVATE, 364 , 366 ," $11,85,430.00 ",366," $6,25,676.00 ", 349 , 403 ," $11,45,615.00 ",403," $6,01,147.00 ", 26 , 26 ," $2,07,659.00 ",26," $1,12,305.00 ", -   , -   , $-   ,0, $-   
00358600,LUBBOCK CHRISTIAN UNIVERSITY,TX,794072099,PRIVATE, 528 , 532 ," $22,03,220.00 ",532," $12,37,342.00 ", 603 , 652 ," $29,78,983.00 ",653," $16,60,866.00 ", 42 , 43 ," $3,83,370.00 ",43," $2,01,255.00 ", -   , -   , $-   ,0, $-   
00358800,UNIVERSITY OF MARY HARDIN-BAYLOR,TX,765132599,PRIVATE," 1,488 "," 1,491 "," $69,61,354.00 ","1,506"," $35,66,700.00 "," 1,489 "," 1,761 "," $71,32,421.00 ","1,809"," $36,64,714.00 ", 209 , 213 ," $21,78,399.00 ",221," $11,18,405.00 ", -   , -   , $-   ,0, $-   
00359000,MCLENNAN COMMUNITY COLLEGE,TX,767081498,PUBLIC, 9 , 9 ," $10,786.00 ",18," $10,712.00 ", 16 , 16 ," $24,634.00 ",30," $22,304.00 ", 7 , 7 ," $43,396.00 ",7," $20,212.00 ", -   , -   , $-   ,0, $-   
00359100,MCMURRY UNIVERSITY,TX,796970001,PRIVATE, 658 , 671 ," $26,54,882.00 ",674," $13,89,510.00 ", 681 , 765 ," $31,96,089.00 ",769," $16,66,205.00 ", 35 , 37 ," $3,55,183.00 ",37," $1,89,465.00 ", -   , -   , $-   ,0, $-   
00359200,MIDWESTERN STATE UNIVERSITY,TX,763082099,PUBLIC," 2,057 "," 2,135 "," $89,14,890.00 ","2,137"," $46,84,556.00 "," 2,178 "," 2,458 "," $1,16,74,316.00 ","2,461"," $61,51,614.00 ", 189 , 194 ," $14,43,885.00 ",194," $7,59,167.00 ", 1 , 1 ," $2,100.00 ",1," $1,050.00 "
00359300,NAVARRO COLLEGE,TX,751104818,PUBLIC," 2,728 "," 2,755 "," $90,18,758.00 ","2,772"," $46,26,447.00 "," 2,389 "," 2,440 "," $1,10,53,265.00 ","2,458"," $56,59,256.00 ", 8 , 8 ," $49,033.00 ",9," $25,217.00 ", -   , -   , $-   ,0, $-   
00359600,ODESSA COLLEGE,TX,797647127,PUBLIC, 119 , 119 ," $3,70,574.00 ",120," $1,13,581.00 ", 107 , 108 ," $3,81,796.00 ",108," $1,11,161.00 ", -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   
00359800,OUR LADY OF THE LAKE UNIVERSITY,TX,782074689,PRIVATE," 1,418 "," 1,445 "," $76,25,021.00 ","1,445"," $39,35,676.00 "," 1,472 "," 1,633 "," $1,06,44,510.00 ","1,633"," $55,10,552.00 ", 73 , 73 ," $6,05,383.00 ",73," $3,25,317.00 ", 16 , 17 ," $1,09,584.00 ",17," $57,320.00 "
00360100,PARIS JUNIOR COLLEGE,TX,754606298,PUBLIC, 697 , 697 ," $25,02,287.00 ",697," $12,57,565.00 ", -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   
00360300,RANGER COLLEGE,TX,764703298,PUBLIC, 75 , 75 ," $2,20,994.00 ",75," $94,344.00 ", 94 , 94 ," $3,67,383.00 ",96," $1,57,794.00 ", 6 , 6 ," $32,514.00 ",6," $15,784.00 ", -   , -   , $-   ,0, $-   
00360400,RICE UNIVERSITY,TX,770051892,PRIVATE, 761 , 796 ," $46,21,099.00 ",796," $23,32,476.00 ", 671 , 690 ," $56,41,625.00 ",693," $28,43,611.00 ", 97 , 98 ," $18,31,793.00 ",100," $9,80,243.00 ", 123 , 131 ," $29,08,663.00 ",134," $15,81,866.00 "
00360600,SAM HOUSTON STATE UNIVERSITY,TX,773400000,PUBLIC," 5,231 "," 5,348 "," $2,40,59,598.00 ","5,368"," $1,23,87,682.00 "," 5,334 "," 6,141 "," $2,86,25,202.00 ","6,166"," $1,47,86,943.00 ", 550 , 559 ," $36,75,511.00 ",567," $18,81,161.00 ", -   , -   , $-   ,0, $-   
00360800,SAINT PHILIP'S COLLEGE,TX,782032098,PUBLIC, 686 , 690 ," $25,03,518.00 ",692," $12,78,306.00 ", 409 , 411 ," $20,18,044.00 ",412," $10,28,100.00 ", 2 , 2 ," $14,000.00 ",2," $7,000.00 ", -   , -   , $-   ,0, $-   
00360900,SAN JACINTO COMMUNITY COLLEGE DISTRICT,TX,775043323,PUBLIC, 795 , 795 ," $26,31,991.00 ",795," $13,63,554.00 ", 813 , 813 ," $33,64,851.00 ",813," $17,41,299.00 ", 5 , 5 ," $16,450.00 ",5," $8,850.00 ", -   , -   , $-   ,0, $-   
00361000,SCHREINER UNIVERSITY,TX,780285697,PRIVATE, 542 , 550 ," $21,69,586.00 ",552," $11,28,604.00 ", 599 , 716 ," $26,06,118.00 ",719," $13,42,386.00 ", 79 , 80 ," $7,09,507.00 ",80," $3,98,225.00 ", -   , -   , $-   ,0, $-   
00361100,SOUTH PLAINS COLLEGE,TX,793366504,PUBLIC," 1,293 "," 1,339 "," $36,95,888.00 ","1,377"," $11,75,871.00 "," 1,321 "," 1,385 "," $40,20,948.00 ","1,422"," $12,32,333.00 ", 24 , 25 ," $1,20,743.00 ",26," $38,846.00 ", -   , -   , $-   ,0, $-   
00361200,UNIVERSITY OF HOUSTON - DOWNTOWN,TX,770021001,PUBLIC," 3,834 "," 3,940 "," $1,59,53,084.00 ","3,951"," $83,69,984.00 "," 3,171 "," 3,275 "," $1,86,76,477.00 ","3,284"," $98,07,150.00 ", 14 , 14 ," $1,29,858.00 ",14," $64,929.00 ", -   , -   , $-   ,0, $-   
00361300,SOUTHERN METHODIST UNIVERSITY,TX,752750100,PRIVATE," 2,725 "," 2,741 "," $1,72,53,644.00 ","2,741"," $87,40,959.00 "," 2,734 "," 2,873 "," $2,17,39,721.00 ","2,874"," $1,08,63,257.00 ", 420 , 433 ," $84,97,336.00 ",434," $46,04,065.00 ", 722 , 762 ," $1,58,50,971.00 ",763," $74,39,300.00 "
00361400,SOUTHWEST TEXAS JUNIOR COLLEGE,TX,788016221,PUBLIC, 275 , 278 ," $9,53,753.00 ",282," $4,82,943.00 ", 173 , 179 ," $6,25,454.00 ",180," $3,13,886.00 ", 1 , 1 ," $2,000.00 ",1," $1,000.00 ", -   , -   , $-   ,0, $-   
00361500,TEXAS STATE UNIVERSITY-SAN MARCOS,TX,786664602,PUBLIC, -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   , 2 , 2 ," $18,000.00 ",2," $9,000.00 ", -   , -   , $-   ,0, $-   
00361600,SOUTHWESTERN ASSEMBLIES OF GOD UNIVERSITY,TX,751652397,PRIVATE, 975 , 988 ," $45,03,945.00 ",988," $23,29,353.00 ", 906 , 963 ," $44,17,483.00 ",963," $22,86,574.00 ", 65 , 66 ," $6,78,357.00 ",66," $3,72,773.00 ", -   , -   , $-   ,0, $-   
00361800,SOUTHWESTERN CHRISTIAN COLLEGE,TX,751603400,PRIVATE, 14 , 14 ," $37,673.00 ",14," $20,150.00 ", 15 , 16 ," $69,807.00 ",16," $32,526.00 ", -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   
00361900,SOUTHWESTERN ADVENTIST UNIVERSITY,TX,760591922,PRIVATE, 324 , 324 ," $14,01,445.00 ",326," $7,44,249.00 ", 265 , 268 ," $12,09,615.00 ",272," $6,17,685.00 ", 16 , 16 ," $1,48,287.00 ",16," $80,344.00 ", -   , -   , $-   ,0, $-   
00362000,SOUTHWESTERN UNIVERSITY,TX,786266111,PRIVATE, -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   , 208 , 217 ," $33,74,777.00 ",218," $17,19,311.00 ", -   , -   , $-   ,0, $-   
00362100,SAINT EDWARDS UNIVERSITY,TX,787040000,PRIVATE," 1,812 "," 1,851 "," $83,82,589.00 ","1,851"," $43,39,648.00 "," 1,926 "," 2,009 "," $97,69,431.00 ","2,009"," $50,62,512.00 ", 111 , 116 ," $13,92,459.00 ",116," $7,50,391.00 ", 11 , 12 ," $1,47,192.00 ",12," $78,346.00 "
00362300,SAINT MARY'S UNIVERSITY,TX,782288500,PRIVATE, -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   , 1 , 1 ," $6,556.00 ",1," $6,556.00 ", 5 , 5 ," $72,717.00 ",5," $43,482.00 "
00362400,STEPHEN F AUSTIN STATE UNIVERSITY,TX,759620001,PUBLIC," 5,469 "," 5,724 "," $2,40,03,248.00 ","5,871"," $1,27,94,329.00 "," 5,272 "," 6,793 "," $2,74,58,809.00 ","6,948"," $1,46,08,419.00 ", 748 , 757 ," $74,94,321.00 ",761," $38,75,044.00 ", -   , -   , $-   ,0, $-   
00362500,SUL ROSS STATE UNIVERSITY,TX,798320113,PUBLIC, 941 ," 1,146 "," $42,69,623.00 ","1,260"," $23,61,344.00 ", 540 , 635 ," $23,88,767.00 ",716," $13,37,408.00 ", 24 , 26 ," $1,77,474.00 ",27," $91,961.00 ", -   , -   , $-   ,0, $-   
00362600,TARRANT COUNTY COLLEGE DISTRICT,TX,761026599,PUBLIC, -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   , 1 , 1 ," $12,481.00 ",1," $6,241.00 ", -   , -   , $-   ,0, $-   
00362700,TEMPLE COLLEGE,TX,765047435,PUBLIC, -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   , 4 , 4 ," $32,255.00 ",4," $16,128.00 ", -   , -   , $-   ,0, $-   
00363100,TARLETON STATE UNIVERSITY,TX,764010002,PUBLIC," 3,532 "," 3,586 "," $1,65,85,193.00 ","3,589"," $84,69,257.00 "," 3,490 "," 3,836 "," $2,01,58,868.00 ","3,842"," $1,02,64,278.00 ", 404 , 406 ," $36,73,095.00 ",408," $18,77,972.00 ", -   , -   , $-   ,0, $-   
00363200,TEXAS A&M UNIVERSITY,TX,778431246,PUBLIC," 10,138 "," 10,424 "," $4,87,02,372.00 ","10,460"," $2,61,77,262.00 "," 11,326 "," 12,063 "," $6,26,82,461.00 ","12,099"," $3,32,71,374.00 "," 2,050 "," 2,086 "," $2,20,17,030.00 ","2,097"," $1,15,43,789.00 ", 25 , 26 ," $2,97,466.00 ",26," $1,51,964.00 "
00363400,TEXAS STATE TECHNICAL COLLEGE,TX,767051695,PUBLIC, -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   , 15 , 15 ," $1,34,506.00 ",15," $46,002.00 ", -   , -   , $-   ,0, $-   
00363500,TEXAS CHIROPRACTIC COLLEGE,TX,775051699,PRIVATE, 287 , 288 ," $17,85,460.00 ",289," $11,84,089.00 ", 292 , 298 ," $52,15,305.00 ",302," $34,23,058.00 ", -   , -   , $-   ,0, $-   , 15 , 15 ," $2,44,580.00 ",18," $1,40,586.00 "
00363600,TEXAS CHRISTIAN UNIVERSITY,TX,761290001,PRIVATE," 2,055 "," 2,102 "," $98,03,351.00 ","2,103"," $52,04,831.00 "," 2,293 "," 2,589 "," $1,18,30,728.00 ","2,592"," $61,65,586.00 ", 764 , 790 ," $1,47,10,447.00 ",797," $75,72,883.00 ", 88 , 94 ," $17,13,632.00 ",94," $8,61,031.00 "
00363700,JARVIS CHRISTIAN COLLEGE,TX,757651470,PRIVATE, 68 , 68 ," $3,33,310.00 ",68," $1,64,838.00 ", 58 , 58 ," $2,95,550.00 ",60," $1,19,268.00 ", 1 , 1 ," $12,000.00 ",1," $6,000.00 ", -   , -   , $-   ,0, $-   
00363800,TEXAS COLLEGE,TX,757024500,PRIVATE, 430 , 439 ," $16,34,473.00 ",442," $8,25,177.00 ", 403 , 454 ," $14,59,984.00 ",456," $7,32,499.00 ", 4 , 5 ," $30,675.00 ",5," $18,190.00 ", -   , -   , $-   ,0, $-   
00363900,TEXAS A&M UNIVERSITY - KINGSVILLE,TX,783638203,PUBLIC," 3,384 "," 3,424 "," $1,61,02,299.00 ","3,425"," $83,99,550.00 "," 2,908 "," 3,028 "," $1,52,42,791.00 ","3,032"," $79,92,925.00 ", 81 , 83 ," $6,89,883.00 ",83," $3,49,435.00 ", -   , -   , $-   ,0, $-   
00364100,TEXAS LUTHERAN UNIVERSITY,TX,781555999,PRIVATE, 734 , 738 ," $30,05,166.00 ",738," $15,67,174.00 ", 841 , 915 ," $35,22,517.00 ",915," $18,38,828.00 ", 122 , 133 ," $14,06,353.00 ",134," $7,53,472.00 ", -   , -   , $-   ,0, $-   
00364200,TEXAS SOUTHERN UNIVERSITY,TX,770044598,PUBLIC," 4,917 "," 5,000 "," $2,54,02,243.00 ","5,003"," $1,29,11,118.00 "," 4,887 "," 5,389 "," $3,30,11,998.00 ","5,394"," $1,67,55,287.00 ", 165 , 170 ," $21,70,690.00 ",170," $10,85,179.00 ", 212 , 220 ," $22,54,975.00 ",222," $11,28,674.00 "
00364400,TEXAS TECH UNIVERSITY,TX,794090000,PUBLIC," 8,408 "," 8,645 "," $4,08,31,578.00 ","8,679"," $2,15,12,479.00 "," 9,724 "," 10,566 "," $5,09,93,180.00 ","10,592"," $2,66,11,097.00 "," 1,000 "," 1,023 "," $1,00,52,441.00 ","1,028"," $53,38,230.00 ", 132 , 142 ," $10,12,771.00 ",145," $5,28,624.00 "
00364500,TEXAS WESLEYAN UNIVERSITY,TX,761051536,PRIVATE," 1,379 "," 1,441 "," $83,41,085.00 ","1,473"," $43,28,470.00 "," 1,575 "," 1,699 "," $1,37,66,227.00 ","1,734"," $71,00,006.00 ", 15 , 16 ," $1,24,415.00 ",16," $71,460.00 ", 401 , 505 ," $60,00,744.00 ",508," $30,28,119.00 "
00364600,TEXAS WOMAN'S UNIVERSITY,TX,762045587,PUBLIC," 4,321 "," 4,483 "," $1,79,14,650.00 ","4,483"," $97,45,574.00 "," 4,687 "," 4,988 "," $2,81,27,934.00 ","4,989"," $1,53,28,619.00 ", 48 , 49 ," $3,61,690.00 ",49," $1,98,346.00 ", 71 , 73 ," $2,65,605.00 ",73," $1,35,135.00 "
00364700,TRINITY UNIVERSITY,TX,782127200,PRIVATE, 562 , 565 ," $24,50,820.00 ",580," $12,64,306.00 ", 589 , 621 ," $28,25,734.00 ",628," $14,71,937.00 ", 224 , 227 ," $32,11,400.00 ",230," $16,90,716.00 ", 11 , 11 ," $1,11,998.00 ",11," $70,976.00 "
00364800,TYLER JUNIOR COLLEGE,TX,757013436,PUBLIC," 1,947 "," 1,957 "," $67,59,188.00 ","1,960"," $34,66,559.00 "," 1,854 "," 1,921 "," $80,99,714.00 ","1,923"," $41,38,279.00 ", 30 , 30 ," $1,49,962.00 ",30," $76,552.00 ", -   , -   , $-   ,0, $-   
00365100,UNIVERSITY OF DALLAS,TX,750624799,PRIVATE, 777 , 778 ," $40,99,565.00 ",781," $20,35,956.00 ", 734 , 769 ," $35,45,815.00 ",773," $17,53,543.00 ", 88 , 93 ," $10,59,486.00 ",94," $5,31,995.00 ", 14 , 15 ," $1,00,646.00 ",17," $59,736.00 "
00365200,UNIVERSITY OF HOUSTON,TX,772042010,PUBLIC," 10,077 "," 10,219 "," $5,17,89,199.00 ","10,219"," $2,67,35,005.00 "," 8,717 "," 9,140 "," $6,08,98,146.00 ","9,141"," $3,13,59,011.00 ", 203 , 206 ," $20,40,757.00 ",207," $10,43,950.00 ", 191 , 201 ," $19,36,806.00 ",201," $10,12,644.00 "
00365400,UNIVERSITY OF SAINT THOMAS,TX,770064626,PRIVATE, 633 , 645 ," $34,61,815.00 ",645," $17,77,053.00 ", 661 , 731 ," $45,76,721.00 ",731," $23,59,619.00 ", 91 , 94 ," $11,05,027.00 ",94," $5,85,613.00 ", 7 , 7 ," $58,335.00 ",8," $46,490.00 "
00365600,UNIVERSITY OF TEXAS AT ARLINGTON,TX,760130000,PUBLIC," 9,490 "," 9,724 "," $4,11,98,059.00 ","9,726"," $2,16,79,676.00 "," 8,374 "," 8,956 "," $4,57,80,895.00 ","8,958"," $2,42,47,027.00 ", 218 , 230 ," $18,64,070.00 ",230," $10,20,798.00 ", 10 , 10 ," $79,013.00 ",10," $41,336.00 "
00365800,UNIVERSITY OF TEXAS AT AUSTIN,TX,787120000,PUBLIC," 14,896 "," 15,267 "," $7,67,03,390.00 ","15,291"," $4,03,92,405.00 "," 14,559 "," 16,171 "," $8,76,09,106.00 ","16,201"," $4,61,40,731.00 "," 3,272 "," 3,339 "," $4,06,78,834.00 ","3,353"," $2,19,94,021.00 "," 1,427 "," 1,605 "," $1,70,13,544.00 ","1,613"," $89,37,476.00 "
00365900,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,TX,782293900,PUBLIC, 1 , 1 ," $1,621.00 ",1, $811.00 , 1 , 1 ," $6,045.00 ",1," $3,023.00 ", -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   
00366100,UNIVERSITY OF TEXAS AT EL PASO,TX,799680500,PUBLIC," 6,190 "," 6,282 "," $3,03,31,136.00 ","6,307"," $1,56,27,411.00 "," 4,894 "," 5,026 "," $2,89,25,762.00 ","5,043"," $1,49,14,356.00 ", 98 , 99 ," $6,84,299.00 ",100," $3,72,308.00 ", 14 , 14 ," $80,633.00 ",14," $45,668.00 "
00366200,VICTORIA COLLEGE,TX,779014494,PUBLIC, 242 , 243 ," $8,36,244.00 ",245," $4,19,365.00 ", 236 , 236 ," $11,59,689.00 ",240," $5,69,114.00 ", -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   
00366300,WAYLAND BAPTIST UNIVERSITY,TX,790726998,PRIVATE," 1,008 "," 1,019 "," $41,70,516.00 ","1,019"," $15,44,783.00 "," 1,124 "," 1,187 "," $64,82,770.00 ","1,187"," $23,40,149.00 ", 17 , 17 ," $1,01,666.00 ",17," $56,428.00 ", -   , -   , $-   ,0, $-   
00366400,WEATHERFORD COLLEGE,TX,760865699,PUBLIC, 1 , 1 ," $2,750.00 ",2," $2,750.00 ", -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   
00366500,WEST TEXAS A&M UNIVERSITY,TX,790150001,PUBLIC," 2,039 "," 2,138 "," $94,84,326.00 ","2,138"," $52,16,655.00 "," 2,080 "," 2,193 "," $1,18,74,644.00 ","2,193"," $64,08,957.00 ", 55 , 55 ," $3,99,823.00 ",55," $2,12,515.00 ", 1 , 1 ," $1,596.00 ",1," $1,596.00 "
00366800,WHARTON COUNTY JUNIOR COLLEGE,TX,774883298,PUBLIC, 347 , 348 ," $10,67,454.00 ",348," $5,70,482.00 ", 348 , 351 ," $15,09,993.00 ",352," $8,23,827.00 ", 4 , 4 ," $15,500.00 ",4," $7,751.00 ", -   , -   , $-   ,0, $-   
00366900,WILEY COLLEGE,TX,756705199,PRIVATE, 596 , 618 ," $27,13,343.00 ",618," $13,90,343.00 ", 541 , 594 ," $23,55,511.00 ",596," $12,10,093.00 ", 11 , 12 ," $64,022.00 ",12," $32,011.00 ", -   , -   , $-   ,0, $-   
00400300,CENTRAL TEXAS COLLEGE DISTRICT,TX,765404199,PUBLIC, 65 , 65 ," $2,31,365.00 ",66," $1,06,201.00 ", 43 , 43 ," $1,37,721.00 ",43," $58,582.00 ", 5 , 5 ," $55,496.00 ",5," $27,748.00 ", -   , -   , $-   ,0, $-   
00445300,EL CENTRO COLLEGE,TX,752020000,PUBLIC, 59 , 62 ," $2,29,018.00 ",63," $1,19,157.00 ", 58 , 59 ," $2,79,657.00 ",59," $1,44,068.00 ", -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   
00494800,TEXAS A&M UNIVERSITY SYSTEM HEALTH SCIENCE CENTER,TX,778407896,PUBLIC, 806 , 809 ," $66,75,086.00 ",809," $33,64,156.00 ", 697 , 759 ," $1,39,12,037.00 ",762," $70,21,887.00 ", -   , -   , $-   ,0, $-   , 3 , 3 ," $59,505.00 ",3," $29,949.00 "
00494900,BAYLOR COLLEGE OF MEDICINE,TX,770303498,PRIVATE, 625 , 625 ," $52,55,135.00 ",626," $28,01,620.00 ", 452 , 480 ," $77,29,696.00 ",481," $40,83,074.00 ", -   , -   , $-   ,0, $-   , 101 , 102 ," $19,64,694.00 ",102," $10,13,958.00 "
00495100,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON,TX,770305400,PUBLIC, 979 , 981 ," $78,27,001.00 ","1,014"," $39,97,374.00 ", 873 , 891 ," $1,81,65,676.00 ",922," $93,09,765.00 ", 6 , 6 ," $55,607.00 ",6," $28,804.00 ", 17 , 17 ," $2,27,443.00 ",24," $1,43,715.00 "
00497200,GALVESTON COLLEGE,TX,775507447,PUBLIC, 117 , 119 ," $4,05,881.00 ",123," $2,10,823.00 ", 80 , 81 ," $2,67,429.00 ",85," $1,39,302.00 ", 1 , 1 ," $12,694.00 ",1," $6,347.00 ", -   , -   , $-   ,0, $-   
00497700,SOUTH TEXAS COLLEGE OF LAW,TX,770027006,PRIVATE, 815 , 816 ," $64,98,992.00 ",817," $35,42,853.00 ", 975 , 986 ," $1,10,56,136.00 ",986," $69,95,629.00 ", -   , -   , $-   ,0, $-   , 668 , 700 ," $1,21,52,197.00 ",728," $71,30,599.00 "
00661200,COVENANT SCHOOL OF NURSING AND ALLIED HEALTH,TX,794070120,PRIVATE, 159 , 159 ," $5,94,129.00 ",164," $3,36,597.00 ", 175 , 180 ," $9,22,484.00 ",184," $5,24,480.00 ", 2 , 2 ," $7,700.00 ",2," $4,350.00 ", -   , -   , $-   ,0, $-   
00694100,DALLAS CHRISTIAN COLLEGE,TX,752347229,PRIVATE, 163 , 163 ," $6,68,191.00 ",166," $3,39,833.00 ", 188 , 188 ," $10,05,172.00 ",200," $4,80,134.00 ", 12 , 12 ," $1,30,998.00 ",12," $65,499.00 ", -   , -   , $-   ,0, $-   
00728700,BRAZOSPORT COLLEGE,TX,775663199,PUBLIC, 35 , 35 ," $1,24,517.00 ",35," $67,634.00 ", -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   
00835300,LINCOLN COLLEGE OF TECHNOLOGY,TX,750517206,PROPRIETARY, 396 , 396 ," $13,14,604.00 ",414," $6,78,912.00 ", 381 , 688 ," $18,08,577.00 ",706," $9,25,707.00 ", 35 , 37 ," $2,82,584.00 ",37," $1,38,798.00 ", -   , -   , $-   ,0, $-   
00849800,MIMS CLASSIC BEAUTY COLLEGE,TX,782167005,PROPRIETARY, 2 , 2 ," $4,333.00 ",2," $2,167.00 ", -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   
00850300,MOUNTAIN VIEW COLLEGE,TX,752116599,PUBLIC, 7 , 10 ," $24,472.00 ",11," $14,695.00 ", 7 , 10 ," $30,344.00 ",11," $17,885.00 ", -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   
00850400,RICHLAND COLLEGE,TX,752432199,PUBLIC, 259 , 273 ," $9,41,802.00 ",283," $4,80,495.00 ", 227 , 234 ," $10,22,158.00 ",240," $5,16,022.00 ", 3 , 3 ," $19,500.00 ",3," $9,750.00 ", -   , -   , $-   ,0, $-   
00851000,EASTFIELD COLLEGE,TX,751502099,PUBLIC, 200 , 223 ," $6,77,806.00 ",247," $3,42,104.00 ", 164 , 178 ," $7,43,512.00 ",196," $3,66,055.00 ", 2 , 2 ," $8,300.00 ",2," $4,150.00 ", -   , -   , $-   ,0, $-   
00908200,FRANKLIN COLLEGE,TX,799125538,PROPRIETARY, 39 , 39 ," $1,24,278.00 ",41," $65,728.00 ", 30 , 30 ," $99,898.00 ",31," $45,413.00 ", 2 , 2 ," $6,480.00 ",2," $3,241.00 ", -   , -   , $-   ,0, $-   
00916300,SAN ANTONIO COLLEGE,TX,782124299,PUBLIC, 939 , 941 ," $35,67,783.00 ",942," $18,02,091.00 ", 713 , 726 ," $30,43,648.00 ",727," $15,38,216.00 ", 3 , 4 ," $20,500.00 ",4," $10,250.00 ", -   , -   , $-   ,0, $-   
00946600,KAPLAN COLLEGE,TX,782166255,PROPRIETARY, 677 , 678 ," $22,51,530.00 ",711," $8,28,518.00 ", 651 , 668 ," $32,17,003.00 ",695," $11,43,183.00 ", 10 , 10 ," $78,210.00 ",10," $30,120.00 ", -   , -   , $-   ,0, $-   
00954900,WESTERN TEXAS COLLEGE,TX,795499501,PUBLIC, 92 , 92 ," $2,62,731.00 ",92," $1,42,125.00 ", 112 , 112 ," $3,84,547.00 ",113," $2,03,556.00 ", 6 , 6 ," $35,180.00 ",6," $17,590.00 ", -   , -   , $-   ,0, $-   
00965100,TEXAS A&M INTERNATIONAL UNIVERSITY,TX,780411900,PUBLIC," 2,086 "," 2,117 "," $97,38,152.00 ","2,159"," $50,36,419.00 "," 1,320 "," 1,351 "," $58,33,542.00 ","1,394"," $30,29,505.00 ", 2 , 2 ," $8,675.00 ",2," $4,338.00 ", -   , -   , $-   ,0, $-   
00974100,UNIVERSITY OF TEXAS AT DALLAS,TX,750801407,PUBLIC, -   , -   , $-   ,0, $-   , -   , -   , $-   ,0, $-   , 1 , 1 ," $6,561.00 ",1," $3,281.00 ", -   , -   , $-   ,0, $-   
